1.00000 0.80119 0.65075 0.65804 0.29687 0.46584 0.69807 0.59614 0.74348 0.28580 0.36516 0.67509 0.78608 0.50222 0.56019 0.63671 0.30344 0.43024 0.24419 0.22718 0.46764 0.45998 0.38701 0.54655 0.29836 0.66757 0.29059 0.52798 0.56688 0.57889 0.41127 0.79159 0.54312 0.66289 0.36796 0.38565 0.46012 0.41903 0.54348 0.45950 0.66561 0.47710 0.33601 0.73205 0.35231 0.14460 0.31137 0.25257 0.69172 0.28860 0.33144 0.46209 0.58488 0.29401 0.70728 0.38326 0.13828 0.49621 0.31040 0.31637
0.80119 1.00000 0.85632 0.88444 0.29773 0.50091 0.60628 0.51062 0.77248 0.27078 0.36450 0.67443 0.80308 0.53593 0.68779 0.60773 0.40172 0.48500 0.23326 0.21022 0.34868 0.31025 0.25194 0.45332 0.19032 0.67713 0.32934 0.54808 0.57485 0.51655 0.55299 0.82322 0.66993 0.63880 0.34452 0.37467 0.43773 0.40961 0.59665 0.67882 0.74919 0.48718 0.39765 0.71660 0.38262 0.16025 0.31105 0.23080 0.76289 0.27347 0.40146 0.54102 0.77708 0.54954 0.75849 0.36315 0.10282 0.45764 0.28258 0.32313
0.65075 0.85632 1.00000 0.82600 0.30062 0.40546 0.41088 0.40895 0.61712 0.20752 0.30562 0.55745 0.65106 0.39416 0.57892 0.48865 0.28686 0.30297 0.11808 0.09541 0.22625 0.20051 0.15289 0.32338 0.12485 0.56160 0.24292 0.37900 0.40222 0.31567 0.50317 0.63636 0.60482 0.46328 0.28000 0.25556 0.32781 0.30471 0.48784 0.65519 0.57871 0.37402 0.25850 0.50864 0.24370 0.13212 0.28271 0.11379 0.60356 0.14869 0.37966 0.56273 0.75359 0.61599 0.68314 0.33013 0.12408 0.37019 0.29337 0.26057
0.65804 0.88444 0.82600 1.00000 0.27717 0.33840 0.52779 0.40735 0.57044 0.22081 0.32233 0.43316 0.55407 0.39041 0.76192 0.51137 0.29791 0.34991 0.14934 0.13836 0.25722 0.25598 0.19068 0.32631 0.16715 0.56369 0.20487 0.40503 0.37990 0.51043 0.50372 0.66412 0.68018 0.52154 0.27987 0.25320 0.31609 0.33991 0.48747 0.81191 0.45628 0.39261 0.31063 0.56463 0.26642 0.08543 0.19061 0.15451 0.44908 0.18808 0.44199 0.76877 0.88510 0.80749 0.54799 0.29474 0.09425 0.39996 0.25253 0.25332
0.29687 0.29773 0.30062 0.27717 1.00000 0.16835 0.49402 0.24969 0.24905 0.12873 0.15092 0.23954 0.24252 0.20900 0.19276 0.22397 0.10782 0.15658 0.11056 0.10385 0.25032 0.15283 0.17009 0.19682 0.13175 0.24576 0.11882 0.21636 0.18468 0.14886 0.20437 0.28302 0.24787 0.26221 0.18009 0.14706 0.20161 0.16004 0.21067 0.19238 0.22661 0.16523 0.14005 0.19229 0.12923 0.05015 0.09253 0.11339 0.18924 0.12759 0.09759 0.11553 0.21774 0.11012 0.16873 0.97347 0.97632 0.36721 0.86164 0.21017
0.46584 0.50091 0.40546 0.33840 0.16835 1.00000 0.36165 0.76686 0.72773 0.78844 0.49057 0.51092 0.56263 0.46781 0.25867 0.50470 0.19561 0.28939 0.19437 0.17023 0.26056 0.22341 0.21433 0.36144 0.60056 0.55589 0.76756 0.42560 0.46540 0.21314 0.26931 0.58929 0.34426 0.44483 0.25143 0.34867 0.38903 0.48739 0.42329 0.31329 0.50108 0.37185 0.25781 0.41351 0.21790 0.64246 0.43823 0.26407 0.52935 0.32479 0.16115 0.07213 0.27621 0.09435 0.48970 0.25649 0.05216 0.35768 0.19631 0.67123
0.69807 0.60628 0.41088 0.52779 0.49402 0.36165 1.00000 0.62307 0.65822 0.28399 0.32306 0.50034 0.59801 0.50435 0.60387 0.65547 0.32169 0.56524 0.36413 0.37239 0.62100 0.60047 0.54968 0.63460 0.38999 0.61466 0.31566 0.60605 0.58027 0.83760 0.27934 0.73625 0.39955 0.78271 0.31654 0.45344 0.49605 0.49381 0.57250 0.33021 0.41595 0.44507 0.44313 0.78015 0.37874 0.18671 0.23491 0.38594 0.41689 0.39517 0.17049 0.25206 0.35568 0.10497 0.30909 0.57947 0.38380 0.51406 0.40086 0.34191
0.59614 0.51062 0.40895 0.40735 0.24969 0.76686 0.62307 1.00000 0.71808 0.77248 0.51360 0.59684 0.57225 0.64812 0.44597 0.65710 0.28297 0.49861 0.43377 0.41688 0.71953 0.70014 0.70080 0.75568 0.83321 0.71947 0.45599 0.60605 0.60325 0.35050 0.31356 0.60609 0.38365 0.71877 0.34083 0.54591 0.56797 0.59517 0.63666 0.41461 0.43627 0.41827 0.47641 0.45932 0.35383 0.42069 0.40959 0.50112 0.40228 0.51291 0.16927 0.12842 0.30201 0.09783 0.33605 0.30768 0.12262 0.48560 0.28490 0.49073
0.74348 0.77248 0.61712 0.57044 0.24905 0.72773 0.65822 0.71808 1.00000 0.41637 0.57596 0.73092 0.83688 0.67213 0.54566 0.79081 0.38258 0.55212 0.37145 0.34877 0.45053 0.36989 0.32148 0.48910 0.28469 0.78979 0.47855 0.67127 0.72174 0.55769 0.45613 0.77722 0.62335 0.74659 0.54654 0.52764 0.57638 0.50596 0.71996 0.44000 0.69095 0.58430 0.47354 0.75246 0.39964 0.42954 0.56052 0.42207 0.69510 0.52235 0.25052 0.20874 0.45614 0.15179 0.62867 0.36351 0.07814 0.66973 0.36862 0.57262
0.28580 0.27078 0.20752 0.22081 0.12873 0.78844 0.28399 0.77248 0.41637 1.00000 0.24387 0.30032 0.28718 0.43938 0.24811 0.32704 0.13239 0.29950 0.30658 0.29424 0.29569 0.26512 0.31999 0.35587 0.88087 0.41180 0.52785 0.37945 0.34067 0.13175 0.21035 0.44631 0.20196 0.45216 0.19419 0.42414 0.41059 0.61103 0.39961 0.33613 0.23730 0.22639 0.32272 0.20920 0.21833 0.48810 0.26031 0.39276 0.21816 0.37201 0.06639 0.05208 0.15189 0.06106 0.16811 0.16098 0.04465 0.28425 0.14207 0.48588
