0.0060 0.0400
0.0060 0.0500
0.0060 0.0600
0.0060 0.0700
0.0060 0.0800
0.0060 0.0900
0.0060 0.1000
0.0060 0.1500
0.0060 0.2000
0.0060 0.2500
0.0060 0.3000
0.0060 0.3500
0.0060 0.4000
0.0060 0.4500
0.0060 0.5000
0.0060 0.5500
0.0060 0.6000
0.0060 0.6500
0.0060 0.7000
0.0060 0.7500
0.0060 0.8000
0.0060 0.8500
0.0060 0.9000
0.0060 0.9500
0.0060 1.0000
0.0070 0.0100
0.0070 0.0200
0.0070 0.0300
0.0070 0.0400
0.0070 0.0500
0.0070 0.0600
0.0070 0.0700
0.0070 0.0800
0.0070 0.0900
0.0070 0.1000
0.0070 0.1500
0.0070 0.2000
0.0070 0.2500
0.0070 0.3000
0.0070 0.3500
0.0070 0.4000
0.0070 0.4500
0.0070 0.5000
0.0070 0.5500
0.0070 0.6000
0.0070 0.6500
0.0070 0.7000
0.0070 0.7500
0.0070 0.8000
0.0070 0.8500
0.0070 0.9000
0.0070 0.9500
0.0070 1.0000
0.0080 0.0100
0.0080 0.0200
0.0080 0.0300
0.0080 0.0400
0.0080 0.0500
0.0080 0.0600
0.0080 0.0700
0.0080 0.0800
0.0080 0.0900
0.0080 0.1000
0.0080 0.1500
0.0080 0.2000
0.0080 0.2500
0.0080 0.3000
0.0080 0.3500
0.0080 0.4000
0.0080 0.4500
0.0080 0.5000
0.0080 0.5500
0.0080 0.6000
0.0080 0.6500
0.0080 0.7000
0.0080 0.7500
0.0080 0.8000
0.0080 0.8500
0.0080 0.9000
0.0080 0.9500
0.0080 1.0000
0.0090 0.0100
0.0090 0.0200
0.0090 0.0300
0.0090 0.0400
0.0090 0.0500
0.0090 0.0600
0.0090 0.0700
0.0090 0.0800
0.0090 0.0900
0.0090 0.1000
0.0090 0.1500
0.0090 0.2000
0.0090 0.2500
0.0090 0.3000
0.0090 0.3500
0.0090 0.4000
0.0090 0.4500
0.0090 0.5000
0.0090 0.5500
0.0090 0.6000
0.0090 0.6500
0.0090 0.7000
0.0090 0.7500
0.0090 0.8000
0.0090 0.8500
0.0090 0.9000
0.0090 0.9500
0.0090 1.0000
0.0100 0.0100
0.0100 0.0200
0.0100 0.0300
0.0100 0.0400
0.0100 0.0500
0.0100 0.0600
0.0100 0.0700
0.0100 0.0800
0.0100 0.0900
0.0100 0.1000
0.0100 0.1500
0.0100 0.2000
0.0100 0.2500
0.0100 0.3000
0.0100 0.3500
0.0100 0.4000
0.0100 0.4500
0.0100 0.5000
0.0100 0.5500
0.0100 0.6000
0.0100 0.6500
0.0100 0.7000
0.0100 0.7500
0.0100 0.8000
0.0100 0.8500
0.0100 0.9000
0.0100 0.9500
0.0100 1.0000
0.0200 0.0100
0.0200 0.0200
0.0200 0.0300
0.0200 0.0400
0.0200 0.0500
0.0200 0.0600
0.0200 0.0700
0.0200 0.0800
0.0200 0.0900
0.0200 0.1000
0.0200 0.1500
0.0200 0.2000
0.0200 0.2500
0.0200 0.3000
0.0200 0.3500
0.0200 0.4000
0.0200 0.4500
0.0200 0.5000
0.0200 0.5500
0.0200 0.6000
0.0200 0.6500
0.0200 0.7000
0.0200 0.7500
0.0200 0.8000
0.0200 0.8500
0.0200 0.9000
0.0200 0.9500
0.0200 1.0000
0.0300 0.0100
0.0300 0.0200
0.0300 0.0300
0.0300 0.0400
0.0300 0.0500
0.0300 0.0600
0.0300 0.0700
0.0300 0.0800
0.0300 0.0900
0.0300 0.1000
0.0300 0.1500
0.0300 0.2000
0.0300 0.2500
0.0300 0.3000
0.0300 0.3500
0.0300 0.4000
0.0300 0.4500
0.0300 0.5000
0.0300 0.5500
0.0300 0.6000
0.0300 0.6500
0.0300 0.7000
0.0300 0.7500
0.0300 0.8000
0.0300 0.8500
0.0300 0.9000
0.0300 0.9500
0.0300 1.0000
0.0400 0.0100
0.0400 0.0200
0.0400 0.0300
0.0400 0.0400
0.0400 0.0500
0.0400 0.0600
0.0400 0.0700
0.0400 0.0800
0.0400 0.0900
0.0400 0.1000
0.0400 0.1500
0.0400 0.2000
0.0400 0.2500
0.0400 0.3000
0.0400 0.3500
0.0400 0.4000
0.0400 0.4500
0.0400 0.5000
0.0400 0.5500
0.0400 0.6000
0.0400 0.6500
0.0400 0.7000
0.0400 0.7500
0.0400 0.8000
0.0400 0.8500
0.0400 0.9000
0.0400 0.9500
0.0400 1.0000
0.0500 0.0100
0.0500 0.0200
0.0500 0.0300
0.0500 0.0400
0.0500 0.0500
0.0500 0.0600
0.0500 0.0700
0.0500 0.0800
0.0500 0.0900
0.0500 0.1000
0.0500 0.1500
0.0500 0.2000
0.0500 0.2500
0.0500 0.3000
0.0500 0.3500
0.0500 0.4000
0.0500 0.4500
0.0500 0.5000
0.0500 0.5500
0.0500 0.6000
0.0500 0.6500
0.0500 0.7000
0.0500 0.7500
0.0500 0.8000
0.0500 0.8500
0.0500 0.9000
0.0500 0.9500
0.0500 1.0000
0.0600 0.0100
0.0600 0.0200
0.0600 0.0300
0.0600 0.0400
0.0600 0.0500
0.0600 0.0600
0.0600 0.0700
0.0600 0.0800
0.0600 0.0900
0.0600 0.1000
0.0600 0.1500
0.0600 0.2000
0.0600 0.2500
0.0600 0.3000
0.0600 0.3500
0.0600 0.4000
0.0600 0.4500
0.0600 0.5000
0.0600 0.5500
0.0600 0.6000
0.0600 0.6500
0.0600 0.7000
0.0600 0.7500
0.0600 0.8000
0.0600 0.8500
0.0600 0.9000
0.0600 0.9500
0.0600 1.0000
0.0700 0.0100
0.0700 0.0200
0.0700 0.0300
0.0700 0.0400
0.0700 0.0500
0.0700 0.0600
0.0700 0.0700
0.0700 0.0800
0.0700 0.0900
0.0700 0.1000
0.0700 0.1500
0.0700 0.2000
0.0700 0.2500
0.0700 0.3000
0.0700 0.3500
0.0700 0.4000
0.0700 0.4500
0.0700 0.5000
0.0700 0.5500
0.0700 0.6000
0.0700 0.6500
0.0700 0.7000
0.0700 0.7500
0.0700 0.8000
0.0700 0.8500
0.0700 0.9000
0.0700 0.9500
0.0700 1.0000
0.0800 0.0100
0.0800 0.0200
0.0800 0.0300
0.0800 0.0400
0.0800 0.0500
0.0800 0.0600
0.0800 0.0700
0.0800 0.0800
0.0800 0.0900
0.0800 0.1000
0.0800 0.1500
0.0800 0.2000
0.0800 0.2500
0.0800 0.3000
0.0800 0.3500
0.0800 0.4000
0.0800 0.4500
0.0800 0.5000
0.0800 0.5500
0.0800 0.6000
0.0800 0.6500
0.0800 0.7000
0.0800 0.7500
0.0800 0.8000
0.0800 0.8500
0.0800 0.9000
0.0800 0.9500
0.0800 1.0000
0.0900 0.0100
0.0900 0.0200
0.0900 0.0300
0.0900 0.0400
0.0900 0.0500
0.0900 0.0600
0.0900 0.0700
0.0900 0.0800
0.0900 0.0900
0.0900 0.1000
0.0900 0.1500
0.0900 0.2000
0.0900 0.2500
0.0900 0.3000
0.0900 0.3500
0.0900 0.4000
0.0900 0.4500
0.0900 0.5000
0.0900 0.5500
0.0900 0.6000
0.0900 0.6500
0.0900 0.7000
0.0900 0.7500
0.0900 0.8000
0.0900 0.8500
0.0900 0.9000
0.0900 0.9500
0.0900 1.0000
0.1000 0.0100
0.1000 0.0200
0.1000 0.0300
0.1000 0.0400
0.1000 0.0500
0.1000 0.0600
0.1000 0.0700
0.1000 0.0800
0.1000 0.0900
0.1000 0.1000
0.1000 0.1500
0.1000 0.2000
0.1000 0.2500
0.1000 0.3000
0.1000 0.3500
0.1000 0.4000
0.1000 0.4500
0.1000 0.5000
0.1000 0.5500
0.1000 0.6000
0.1000 0.6500
0.1000 0.7000
0.1000 0.7500
0.1000 0.8000
0.1000 0.8500
0.1000 0.9000
0.1000 0.9500
0.1000 1.0000
0.2000 0.0100
0.2000 0.0200
0.2000 0.0300
0.2000 0.0400
0.2000 0.0500
0.2000 0.0600
0.2000 0.0700
0.2000 0.0800
0.2000 0.0900
0.2000 0.1000
0.2000 0.1500
0.2000 0.2000
0.2000 0.2500
0.2000 0.3000
0.2000 0.3500
0.2000 0.4000
0.2000 0.4500
0.2000 0.5000
0.2000 0.5500
0.2000 0.6000
0.2000 0.6500
0.2000 0.7000
0.2000 0.7500
0.2000 0.8000
0.2000 0.8500
0.2000 0.9000
0.2000 0.9500
0.2000 1.0000
0.3000 0.0100
0.3000 0.0200
0.3000 0.0300
0.3000 0.0400
0.3000 0.0500
0.3000 0.0600
0.3000 0.0700
0.3000 0.0800
0.3000 0.0900
0.3000 0.1000
0.3000 0.1500
0.3000 0.2000
0.3000 0.2500
0.3000 0.3000
0.3000 0.3500
0.3000 0.4000
0.3000 0.4500
0.3000 0.5000
0.3000 0.5500
0.3000 0.6000
0.3000 0.6500
0.3000 0.7000
0.3000 0.7500
0.3000 0.8000
0.3000 0.8500
0.3000 0.9000
0.3000 0.9500
0.3000 1.0000
0.4000 0.0100
0.4000 0.0200
0.4000 0.0300
0.4000 0.0400
0.4000 0.0500
0.4000 0.0600
0.4000 0.0700
0.4000 0.0800
0.4000 0.0900
0.4000 0.1000
0.4000 0.1500
0.4000 0.2000
0.4000 0.2500
0.4000 0.3000
0.4000 0.3500
0.4000 0.4000
0.4000 0.4500
0.4000 0.5000
0.4000 0.5500
0.4000 0.6000
0.4000 0.6500
0.4000 0.7000
0.4000 0.7500
0.4000 0.8000
0.4000 0.8500
0.4000 0.9000
0.4000 0.9500
0.4000 1.0000
0.5000 0.0100
0.5000 0.0200
0.5000 0.0300
0.5000 0.0400
0.5000 0.0500
0.5000 0.0600
0.5000 0.0700
0.5000 0.0800
0.5000 0.0900
0.5000 0.1000
0.5000 0.1500
0.5000 0.2000
0.5000 0.2500
0.5000 0.3000
0.5000 0.3500
0.5000 0.4000
0.5000 0.4500
0.5000 0.5000
0.5000 0.5500
0.5000 0.6000
0.5000 0.6500
0.5000 0.7000
0.5000 0.7500
0.5000 0.8000
0.5000 0.8500
0.5000 0.9000
0.5000 0.9500
0.5000 1.0000
0.6000 0.0100
0.6000 0.0200
0.6000 0.0300
0.6000 0.0400
0.6000 0.0500
0.6000 0.0600
0.6000 0.0700
0.6000 0.0800
0.6000 0.0900
0.6000 0.1000
0.6000 0.1500
0.6000 0.2000
0.6000 0.2500
0.6000 0.3000
0.6000 0.3500
0.6000 0.4000
0.6000 0.4500
0.6000 0.5000
0.6000 0.5500
0.6000 0.6000
0.6000 0.6500
0.6000 0.7000
0.6000 0.7500
0.6000 0.8000
0.6000 0.8500
0.6000 0.9000
0.6000 0.9500
0.6000 1.0000
0.7000 0.0100
0.7000 0.0200
0.7000 0.0300
0.7000 0.0400
0.7000 0.0500
0.7000 0.0600
0.7000 0.0700
0.7000 0.0800
0.7000 0.0900
0.7000 0.1000
0.7000 0.1500
0.7000 0.2000
0.7000 0.2500
0.7000 0.3000
0.7000 0.3500
0.7000 0.4000
0.7000 0.4500
0.7000 0.5000
0.7000 0.5500
0.7000 0.6000
0.7000 0.6500
0.7000 0.7000
0.7000 0.7500
0.7000 0.8000
0.7000 0.8500
0.7000 0.9000
0.7000 0.9500
0.7000 1.0000
0.8000 0.0100
0.8000 0.0200
0.8000 0.0300
0.8000 0.0400
0.8000 0.0500
0.8000 0.0600
0.8000 0.0700
0.8000 0.0800
0.8000 0.0900
0.8000 0.1000
0.8000 0.1500
0.8000 0.2000
0.8000 0.2500
0.8000 0.3000
0.8000 0.3500
0.8000 0.4000
0.8000 0.4500
0.8000 0.5000
0.8000 0.5500
0.8000 0.6000
0.8000 0.6500
0.8000 0.7000
0.8000 0.7500
0.8000 0.8000
0.8000 0.8500
0.8000 0.9000
0.8000 0.9500
0.8000 1.0000
0.9000 0.0100
0.9000 0.0200
0.9000 0.0300
0.9000 0.0400
0.9000 0.0500
0.9000 0.0600
0.9000 0.0700
0.9000 0.0800
0.9000 0.0900
0.9000 0.1000
0.9000 0.1500
0.9000 0.2000
0.9000 0.2500
0.9000 0.3000
0.9000 0.3500
0.9000 0.4000
0.9000 0.4500
0.9000 0.5000
0.9000 0.5500
0.9000 0.6000
0.9000 0.6500
0.9000 0.7000
0.9000 0.7500
0.9000 0.8000
0.9000 0.8500
0.9000 0.9000
0.9000 0.9500
0.9000 1.0000
1.0000 0.0100
1.0000 0.0200
1.0000 0.0300
1.0000 0.0400
1.0000 0.0500
1.0000 0.0600
1.0000 0.0700
1.0000 0.0800
1.0000 0.0900
1.0000 0.1000
1.0000 0.1500
1.0000 0.2000
1.0000 0.2500
1.0000 0.3000
1.0000 0.3500
1.0000 0.4000
1.0000 0.4500
1.0000 0.5000
1.0000 0.5500
1.0000 0.6000
1.0000 0.6500
1.0000 0.7000
1.0000 0.7500
1.0000 0.8000
1.0000 0.8500
1.0000 0.9000
1.0000 0.9500
1.0000 1.0000
2.0000 0.0100
2.0000 0.0200
2.0000 0.0300
2.0000 0.0400
2.0000 0.0500
2.0000 0.0600
2.0000 0.0700
2.0000 0.0800
2.0000 0.0900
2.0000 0.1000
2.0000 0.1500
2.0000 0.2000
2.0000 0.2500
2.0000 0.3000
2.0000 0.3500
2.0000 0.4000
2.0000 0.4500
2.0000 0.5000
2.0000 0.5500
2.0000 0.6000
2.0000 0.6500
2.0000 0.7000
2.0000 0.7500
2.0000 0.8000
2.0000 0.8500
2.0000 0.9000
2.0000 0.9500
2.0000 1.0000
3.0000 0.0100
3.0000 0.0200
3.0000 0.0300
3.0000 0.0400
3.0000 0.0500
3.0000 0.0600
3.0000 0.0700
3.0000 0.0800
3.0000 0.0900
3.0000 0.1000
3.0000 0.1500
3.0000 0.2000
3.0000 0.2500
3.0000 0.3000
3.0000 0.3500
3.0000 0.4000
3.0000 0.4500
3.0000 0.5000
3.0000 0.5500
3.0000 0.6000
3.0000 0.6500
3.0000 0.7000
3.0000 0.7500
3.0000 0.8000
3.0000 0.8500
3.0000 0.9000
3.0000 0.9500
3.0000 1.0000
4.0000 0.0100
4.0000 0.0200
4.0000 0.0300
4.0000 0.0400
4.0000 0.0500
4.0000 0.0600
4.0000 0.0700
4.0000 0.0800
4.0000 0.0900
4.0000 0.1000
4.0000 0.1500
4.0000 0.2000
4.0000 0.2500
4.0000 0.3000
4.0000 0.3500
4.0000 0.4000
4.0000 0.4500
4.0000 0.5000
4.0000 0.5500
4.0000 0.6000
4.0000 0.6500
4.0000 0.7000
4.0000 0.7500
4.0000 0.8000
4.0000 0.8500
4.0000 0.9000
4.0000 0.9500
4.0000 1.0000
5.0000 0.0100
5.0000 0.0200
5.0000 0.0300
5.0000 0.0400
5.0000 0.0500
5.0000 0.0600
5.0000 0.0700
5.0000 0.0800
5.0000 0.0900
5.0000 0.1000
5.0000 0.1500
5.0000 0.2000
5.0000 0.2500
5.0000 0.3000
5.0000 0.3500
5.0000 0.4000
5.0000 0.4500
5.0000 0.5000
5.0000 0.5500
5.0000 0.6000
5.0000 0.6500
5.0000 0.7000
5.0000 0.7500
5.0000 0.8000
5.0000 0.8500
5.0000 0.9000
5.0000 0.9500
5.0000 1.0000
7.0000 0.0100
7.0000 0.0200
7.0000 0.0300
7.0000 0.0400
7.0000 0.0500
7.0000 0.0600
7.0000 0.0700
7.0000 0.0800
7.0000 0.0900
7.0000 0.1000
7.0000 0.1500
7.0000 0.2000
7.0000 0.2500
7.0000 0.3000
7.0000 0.3500
7.0000 0.4000
7.0000 0.4500
7.0000 0.5000
7.0000 0.5500
7.0000 0.6000
7.0000 0.6500
7.0000 0.7000
7.0000 0.7500
7.0000 0.8000
7.0000 0.8500
7.0000 0.9000
7.0000 0.9500
7.0000 1.0000
20.0000 0.0100
20.0000 0.0200
20.0000 0.0300
20.0000 0.0400
20.0000 0.0500
20.0000 0.0600
20.0000 0.0700
20.0000 0.0800
20.0000 0.0900
20.0000 0.1000
20.0000 0.1500
20.0000 0.2000
20.0000 0.2500
20.0000 0.3000
20.0000 0.3500
20.0000 0.4000
20.0000 0.4500
20.0000 0.5000
20.0000 0.5500
20.0000 0.6000
20.0000 0.6500
20.0000 0.7000
20.0000 0.7500
20.0000 0.8000
20.0000 0.8500
20.0000 0.9000
20.0000 0.9500
20.0000 1.0000
30.0000 0.0100
30.0000 0.0200
30.0000 0.0300
30.0000 0.0400
30.0000 0.0500
30.0000 0.0600
30.0000 0.0700
30.0000 0.0800
30.0000 0.0900
30.0000 0.1000
30.0000 0.1500
30.0000 0.2000
30.0000 0.2500
30.0000 0.3000
30.0000 0.3500
30.0000 0.4000
30.0000 0.4500
30.0000 0.5000
30.0000 0.5500
30.0000 0.6000
30.0000 0.6500
30.0000 0.7000
30.0000 0.7500
30.0000 0.8000
30.0000 0.8500
30.0000 0.9000
30.0000 0.9500
30.0000 1.0000
40.0000 0.0100
40.0000 0.0200
40.0000 0.0300
40.0000 0.0400
40.0000 0.0500
40.0000 0.0600
40.0000 0.0700
40.0000 0.0800
40.0000 0.0900
40.0000 0.1000
40.0000 0.1500
40.0000 0.2000
40.0000 0.2500
40.0000 0.3000
40.0000 0.3500
40.0000 0.4000
40.0000 0.4500
40.0000 0.5000
40.0000 0.5500
40.0000 0.6000
40.0000 0.6500
40.0000 0.7000
40.0000 0.7500
40.0000 0.8000
40.0000 0.8500
40.0000 0.9000
40.0000 0.9500
40.0000 1.0000
50.0000 0.0100
50.0000 0.0200
50.0000 0.0300
50.0000 0.0400
50.0000 0.0500
50.0000 0.0600
50.0000 0.0700
50.0000 0.0800
50.0000 0.0900
50.0000 0.1000
50.0000 0.1500
50.0000 0.2000
50.0000 0.2500
50.0000 0.3000
50.0000 0.3500
50.0000 0.4000
50.0000 0.4500
50.0000 0.5000
50.0000 0.5500
50.0000 0.6000
50.0000 0.6500
50.0000 0.7000
50.0000 0.7500
50.0000 0.8000
50.0000 0.8500
50.0000 0.9000
50.0000 0.9500
50.0000 1.0000
60.0000 0.0100
60.0000 0.0200
60.0000 0.0300
60.0000 0.0400
60.0000 0.0500
60.0000 0.0600
60.0000 0.0700
60.0000 0.0800
60.0000 0.0900
60.0000 0.1000
60.0000 0.1500
60.0000 0.2000
60.0000 0.2500
60.0000 0.3000
60.0000 0.3500
60.0000 0.4000
60.0000 0.4500
60.0000 0.5000
60.0000 0.5500
60.0000 0.6000
60.0000 0.6500
60.0000 0.7000
60.0000 0.7500
60.0000 0.8000
60.0000 0.8500
60.0000 0.9000
60.0000 0.9500
60.0000 1.0000
70.0000 0.0100
70.0000 0.0200
70.0000 0.0300
70.0000 0.0400
70.0000 0.0500
70.0000 0.0600
70.0000 0.0700
70.0000 0.0800
70.0000 0.0900
70.0000 0.1000
70.0000 0.1500
70.0000 0.2000
70.0000 0.2500
70.0000 0.3000
70.0000 0.3500
70.0000 0.4000
70.0000 0.4500
70.0000 0.5000
70.0000 0.5500
70.0000 0.6000
70.0000 0.6500
70.0000 0.7000
70.0000 0.7500
70.0000 0.8000
70.0000 0.8500
70.0000 0.9000
70.0000 0.9500
70.0000 1.0000
80.0000 0.0100
80.0000 0.0200
80.0000 0.0300
80.0000 0.0400
80.0000 0.0500
80.0000 0.0600
80.0000 0.0700
80.0000 0.0800
80.0000 0.0900
80.0000 0.1000
80.0000 0.1500
80.0000 0.2000
80.0000 0.2500
80.0000 0.3000
80.0000 0.3500
80.0000 0.4000
80.0000 0.4500
80.0000 0.5000
80.0000 0.5500
80.0000 0.6000
80.0000 0.6500
80.0000 0.7000
80.0000 0.7500
80.0000 0.8000
80.0000 0.8500
80.0000 0.9000
80.0000 0.9500
80.0000 1.0000
90.0000 0.0100
90.0000 0.0200
90.0000 0.0300
90.0000 0.0400
90.0000 0.0500
90.0000 0.0600
90.0000 0.0700
90.0000 0.0800
90.0000 0.0900
90.0000 0.1000
90.0000 0.1500
90.0000 0.2000
90.0000 0.2500
90.0000 0.3000
90.0000 0.3500
90.0000 0.4000
90.0000 0.4500
90.0000 0.5000
90.0000 0.5500
90.0000 0.6000
90.0000 0.6500
90.0000 0.7000
90.0000 0.7500
90.0000 0.8000
90.0000 0.8500
90.0000 0.9000
90.0000 0.9500
90.0000 1.0000
100.0000 0.0100
100.0000 0.0200
100.0000 0.0300
100.0000 0.0400
100.0000 0.0500
100.0000 0.0600
100.0000 0.0700
100.0000 0.0800
100.0000 0.0900
100.0000 0.1000
100.0000 0.1500
100.0000 0.2000
100.0000 0.2500
100.0000 0.3000
100.0000 0.3500
100.0000 0.4000
100.0000 0.4500
100.0000 0.5000
100.0000 0.5500
100.0000 0.6000
100.0000 0.6500
100.0000 0.7000
100.0000 0.7500
100.0000 0.8000
100.0000 0.8500
100.0000 0.9000
100.0000 0.9500
100.0000 1.0000
500.0000 0.0100
500.0000 0.0200
500.0000 0.0300
500.0000 0.0400
500.0000 0.0500
500.0000 0.0600
500.0000 0.0700
500.0000 0.0800
500.0000 0.0900
500.0000 0.1000
500.0000 0.1500
500.0000 0.2000
500.0000 0.2500
500.0000 0.3000
500.0000 0.3500
500.0000 0.4000
500.0000 0.4500
500.0000 0.5000
500.0000 0.5500
500.0000 0.6000
500.0000 0.6500
500.0000 0.7000
500.0000 0.7500
500.0000 0.8000
500.0000 0.8500
500.0000 0.9000
500.0000 0.9500
500.0000 1.0000
