0.3950000000 0.7620000000 0.0010000000 0.0220000000 0.2650000000 0.1430000000 0.3250000000 0.0050000000 0.1010000000 0.0990000000 0.0190000000 0.0100000000 0.0420000000 0.1530000000 0.1120000000 0.0250000000 0.0330000000 0.0710000000 0.0180000000 0.0040000000 0.0000000001 0.0010000000 0.0250000000 0.0050000000 0.0000000001
0.1480000000 0.2700000000 0.0020000000 0.0110000000 0.8370000000 0.2230000000 0.2100000000 0.0180000000 0.0350000000 0.0580000000 0.0130000000 0.0050000000 0.1080000000 0.1140000000 0.2240000000 0.0130000000 0.0160000000 0.0440000000 0.1660000000 0.0070000000 0.0000000001 0.0120000000 0.0110000000 0.0090000000 0.0010000000
0.4200000000 0.2040000000 0.0000000001 0.0000000001 0.6490000000 0.0000000001 0.0670000000 0.5640000000 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.1810000000 0.0000000001 0.0000000001 0.0000000001 0.0670000000 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001
0.4740000000 0.2440000000 0.0000000001 0.0150000000 0.4220000000 0.1290000000 0.6140000000 0.0350000000 0.0120000000 0.0750000000 0.0180000000 0.1270000000 0.0470000000 0.0320000000 0.2680000000 0.0090000000 0.0600000000 0.0540000000 0.1850000000 0.0530000000 0.0070000000 0.0000000001 0.0240000000 0.0040000000 0.0000000001
0.1750000000 0.1190000000 0.0000000001 0.0330000000 0.1000000000 0.2050000000 0.2760000000 0.0020000000 0.0030000000 0.0700000000 0.0000000001 0.0300000000 0.0150000000 0.0740000000 0.0270000000 0.0020000000 0.0030000000 0.1260000000 0.8930000000 0.0060000000 0.0000000001 0.0080000000 0.0000000001 0.0370000000 0.0000000001
0.2580000000 0.1610000000 0.0000000001 0.0310000000 0.7680000000 0.0940000000 0.0570000000 0.0130000000 0.0090000000 0.0130000000 0.0000000001 0.0010000000 0.0080000000 0.1430000000 0.0590000000 0.0020000000 0.0130000000 0.1210000000 0.5150000000 0.0090000000 0.0020000000 0.0070000000 0.0170000000 0.0100000000 0.0000000001
0.0290000000 0.0370000000 0.0000000001 0.0010000000 0.9960000000 0.0270000000 0.0310000000 0.0010000000 0.0270000000 0.0150000000 0.0010000000 0.0030000000 0.0120000000 0.0360000000 0.0170000000 0.0030000000 0.0080000000 0.0020000000 0.0030000000 0.0080000000 0.0000000001 0.0000000001 0.0010000000 0.0240000000 0.0000000001
0.0500000000 0.0080000000 0.0000000001 0.0020000000 0.9980000000 0.0100000000 0.0090000000 0.0010000000 0.0020000000 0.0070000000 0.0010000000 0.0020000000 0.0080000000 0.0140000000 0.0120000000 0.0010000000 0.0020000000 0.0040000000 0.0030000000 0.0020000000 0.0000000001 0.0000000001 0.0000000001 0.0010000000 0.0000000001
0.1610000000 0.1270000000 0.0030000000 0.7390000000 0.5800000000 0.0450000000 0.0160000000 0.0030000000 0.0040000000 0.1940000000 0.1050000000 0.0280000000 0.0090000000 0.0110000000 0.0400000000 0.0020000000 0.0070000000 0.0540000000 0.1360000000 0.0120000000 0.0180000000 0.0090000000 0.0010000000 0.0190000000 0.0000000001
0.1980000000 0.0920000000 0.0230000000 0.8430000000 0.4740000000 0.0270000000 0.0140000000 0.0340000000 0.0030000000 0.1010000000 0.0160000000 0.0140000000 0.0020000000 0.0060000000 0.0170000000 0.0030000000 0.0030000000 0.0060000000 0.0430000000 0.0370000000 0.0010000000 0.0010000000 0.0010000000 0.0160000000 0.0000000001
0.1020000000 0.0630000000 0.0010000000 0.7730000000 0.6160000000 0.0170000000 0.0040000000 0.0070000000 0.0060000000 0.0040000000 0.0470000000 0.0130000000 0.0660000000 0.0050000000 0.0130000000 0.0030000000 0.0070000000 0.0120000000 0.0270000000 0.0040000000 0.0120000000 0.0050000000 0.0100000000 0.0150000000 0.0000000001
0.1770000000 0.3020000000 0.0030000000 0.7390000000 0.5540000000 0.0580000000 0.0050000000 0.0360000000 0.0020000000 0.0110000000 0.0340000000 0.0360000000 0.0450000000 0.0170000000 0.0110000000 0.0040000000 0.0020000000 0.0080000000 0.0950000000 0.0750000000 0.0060000000 0.0060000000 0.0150000000 0.0220000000 0.0000000001
0.0830000000 0.0450000000 0.0000000001 0.5200000000 0.2880000000 0.0200000000 0.0050000000 0.0010000000 0.0000000001 0.0010000000 0.0280000000 0.0160000000 0.7340000000 0.0000000001 0.0130000000 0.0000000001 0.0000000001 0.0020000000 0.0160000000 0.3110000000 0.0090000000 0.0000000001 0.0000000001 0.0250000000 0.0000000001
0.3400000000 0.3220000000 0.0070000000 0.0850000000 0.4890000000 0.2120000000 0.5900000000 0.1070000000 0.0730000000 0.0740000000 0.0210000000 0.0480000000 0.0860000000 0.0450000000 0.2070000000 0.0390000000 0.0380000000 0.0810000000 0.1920000000 0.1140000000 0.0190000000 0.0130000000 0.0200000000 0.0620000000 0.0110000000
0.1170000000 0.2850000000 0.0000000001 0.0020000000 0.1410000000 0.0260000000 0.0600000000 0.0070000000 0.0220000000 0.0100000000 0.0310000000 0.0410000000 0.0260000000 0.0040000000 0.1370000000 0.0100000000 0.0080000000 0.0290000000 0.0140000000 0.9200000000 0.0030000000 0.0010000000 0.0030000000 0.1020000000 0.0000000001
0.2670000000 0.2730000000 0.0000000001 0.0020000000 0.8620000000 0.1060000000 0.1930000000 0.0380000000 0.0120000000 0.0220000000 0.0330000000 0.0220000000 0.0140000000 0.0150000000 0.1150000000 0.0140000000 0.0540000000 0.0290000000 0.1870000000 0.0780000000 0.0020000000 0.0010000000 0.0010000000 0.0240000000 0.0000000001
0.2470000000 0.4440000000 0.0000000001 0.0080000000 0.8120000000 0.0270000000 0.1640000000 0.0000000001 0.0000000001 0.0220000000 0.0000000001 0.0190000000 0.0000000001 0.0000000001 0.1920000000 0.0000000001 0.0110000000 0.0570000000 0.1080000000 0.0000000001 0.0430000000 0.0000000001 0.0000000001 0.0260000000 0.0000000001
0.9920000000 0.0460000000 0.0020000000 0.0040000000 0.0870000000 0.0220000000 0.0320000000 0.0170000000 0.0030000000 0.0090000000 0.0020000000 0.0100000000 0.0120000000 0.0200000000 0.0440000000 0.0020000000 0.0150000000 0.0330000000 0.0110000000 0.0250000000 0.0010000000 0.0000000001 0.0010000000 0.0080000000 0.0010000000
0.1980000000 0.1560000000 0.0060000000 0.0030000000 0.1300000000 0.9440000000 0.0170000000 0.0620000000 0.0160000000 0.0100000000 0.0150000000 0.0050000000 0.0170000000 0.0160000000 0.0740000000 0.0040000000 0.0230000000 0.0050000000 0.1320000000 0.0160000000 0.0060000000 0.0000000001 0.0050000000 0.0000000001 0.0030000000
0.6710000000 0.5960000000 0.0040000000 0.0210000000 0.0990000000 0.1480000000 0.0540000000 0.0920000000 0.0530000000 0.0220000000 0.0670000000 0.0130000000 0.3020000000 0.0460000000 0.0990000000 0.0800000000 0.1750000000 0.0140000000 0.0400000000 0.0180000000 0.0020000000 0.0270000000 0.0200000000 0.0150000000 0.0080000000
0.2560000000 0.3790000000 0.0000000001 0.0450000000 0.2030000000 0.0600000000 0.0130000000 0.4870000000 0.0140000000 0.7020000000 0.0630000000 0.0000000001 0.0140000000 0.0250000000 0.0640000000 0.0000000001 0.0000000001 0.0110000000 0.0630000000 0.0160000000 0.0000000001 0.0000000001 0.0000000001 0.0110000000 0.0000000001
0.5100000000 0.2520000000 0.0040000000 0.1410000000 0.7510000000 0.1400000000 0.0870000000 0.0640000000 0.0370000000 0.0600000000 0.0500000000 0.1030000000 0.1460000000 0.0090000000 0.0440000000 0.0810000000 0.0040000000 0.0570000000 0.0130000000 0.0100000000 0.0180000000 0.0030000000 0.0390000000 0.0930000000 0.0000000001
0.2300000000 0.1450000000 0.0010000000 0.0270000000 0.1960000000 0.1180000000 0.0480000000 0.0230000000 0.0430000000 0.9290000000 0.0450000000 0.0170000000 0.0370000000 0.0090000000 0.0260000000 0.0050000000 0.0230000000 0.0060000000 0.0100000000 0.0190000000 0.0000000001 0.0010000000 0.0270000000 0.0050000000 0.0020000000
0.1270000000 0.1660000000 0.0330000000 0.0160000000 0.8210000000 0.0310000000 0.0260000000 0.0120000000 0.0190000000 0.0770000000 0.0060000000 0.0620000000 0.1540000000 0.0160000000 0.0150000000 0.0030000000 0.0030000000 0.4770000000 0.1130000000 0.0330000000 0.0330000000 0.0100000000 0.0050000000 0.0540000000 0.0000000001
0.1330000000 0.1800000000 0.0970000000 0.0340000000 0.8850000000 0.1900000000 0.0140000000 0.0250000000 0.0020000000 0.0500000000 0.0370000000 0.0560000000 0.0440000000 0.0550000000 0.0530000000 0.0050000000 0.0060000000 0.2910000000 0.0440000000 0.1220000000 0.0140000000 0.0000000001 0.0360000000 0.0270000000 0.0000000001
0.3560000000 0.1370000000 0.0110000000 0.0210000000 0.2790000000 0.0350000000 0.0480000000 0.0250000000 0.0330000000 0.0140000000 0.0250000000 0.1030000000 0.5200000000 0.0200000000 0.0270000000 0.0040000000 0.0100000000 0.6630000000 0.2030000000 0.0830000000 0.0140000000 0.0050000000 0.0060000000 0.0220000000 0.0030000000
0.2570000000 0.2040000000 0.0020000000 0.0530000000 0.8020000000 0.3200000000 0.1150000000 0.1060000000 0.0060000000 0.1280000000 0.0020000000 0.2440000000 0.0490000000 0.0420000000 0.0470000000 0.0050000000 0.0300000000 0.0130000000 0.1570000000 0.0390000000 0.0060000000 0.0000000001 0.0730000000 0.0690000000 0.0000000001
0.1030000000 0.1420000000 0.0740000000 0.0000000001 0.5230000000 0.2990000000 0.0170000000 0.7410000000 0.0060000000 0.0370000000 0.0020000000 0.0060000000 0.0850000000 0.0040000000 0.0420000000 0.0110000000 0.0100000000 0.1030000000 0.1390000000 0.0930000000 0.0190000000 0.0000000001 0.0000000001 0.0490000000 0.0000000001
0.2090000000 0.7790000000 0.0020000000 0.0270000000 0.1820000000 0.1460000000 0.0560000000 0.0230000000 0.2170000000 0.0860000000 0.0480000000 0.0260000000 0.0300000000 0.0360000000 0.0440000000 0.4190000000 0.0110000000 0.0060000000 0.0110000000 0.0110000000 0.0010000000 0.0000000001 0.0040000000 0.2310000000 0.0000000001
0.3360000000 0.2760000000 0.0030000000 0.0120000000 0.2130000000 0.0720000000 0.0550000000 0.0110000000 0.0280000000 0.1680000000 0.0050000000 0.0920000000 0.0580000000 0.8180000000 0.1660000000 0.0130000000 0.1220000000 0.0450000000 0.0140000000 0.0060000000 0.0010000000 0.0000000001 0.0280000000 0.0380000000 0.0030000000
0.1020000000 0.0800000000 0.0100000000 0.0000000001 0.8940000000 0.0870000000 0.0500000000 0.0990000000 0.0110000000 0.0170000000 0.0000000001 0.0400000000 0.0270000000 0.0390000000 0.0570000000 0.0000000001 0.0000000001 0.1570000000 0.3620000000 0.0060000000 0.0010000000 0.0100000000 0.0000000001 0.0100000000 0.0000000001
0.7750000000 0.4680000000 0.0000000001 0.0050000000 0.1540000000 0.0330000000 0.0420000000 0.0000000001 0.0340000000 0.0300000000 0.0010000000 0.1430000000 0.0290000000 0.3580000000 0.0170000000 0.0290000000 0.0080000000 0.0100000000 0.0060000000 0.0160000000 0.0000000001 0.0000000001 0.0070000000 0.0110000000 0.0000000001
0.1790000000 0.1560000000 0.0010000000 0.0260000000 0.5620000000 0.0400000000 0.0060000000 0.0490000000 0.0210000000 0.0980000000 0.0160000000 0.0150000000 0.0130000000 0.0080000000 0.0270000000 0.7820000000 0.0030000000 0.0070000000 0.0130000000 0.0030000000 0.0010000000 0.0010000000 0.0060000000 0.0030000000 0.0000000001
0.0280000000 0.0350000000 0.0000000001 0.0240000000 0.1400000000 0.0220000000 0.0000000001 0.0000000001 0.0000000001 0.0960000000 0.0000000001 0.6420000000 0.1040000000 0.0000000001 0.0200000000 0.0000000001 0.0000000001 0.0120000000 0.0340000000 0.7370000000 0.0120000000 0.0000000001 0.0000000001 0.0110000000 0.0150000000
0.1170000000 0.2150000000 0.0010000000 0.0610000000 0.1200000000 0.0220000000 0.0140000000 0.0100000000 0.0160000000 0.1430000000 0.0060000000 0.9370000000 0.1290000000 0.0070000000 0.0270000000 0.0050000000 0.0230000000 0.0110000000 0.0090000000 0.0510000000 0.0010000000 0.0030000000 0.0140000000 0.0190000000 0.0000000001
0.0660000000 0.0130000000 0.0000000001 0.0000000001 0.9770000000 0.0000000001 0.0130000000 0.0000000001 0.0000000001 0.0840000000 0.0000000001 0.0750000000 0.1100000000 0.0000000001 0.0400000000 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0150000000 0.0000000001 0.0000000001 0.0000000001 0.1200000000 0.0000000001
0.2260000000 0.9340000000 0.0020000000 0.0060000000 0.1310000000 0.0640000000 0.0280000000 0.0080000000 0.2190000000 0.0320000000 0.0140000000 0.0110000000 0.0230000000 0.0310000000 0.0520000000 0.0030000000 0.0190000000 0.0090000000 0.0050000000 0.0180000000 0.0000000001 0.0040000000 0.0190000000 0.0040000000 0.0000000001
0.1120000000 0.0360000000 0.0000000001 0.0000000001 0.8380000000 0.0110000000 0.0190000000 0.0000000001 0.0060000000 0.3410000000 0.0000000001 0.0330000000 0.0570000000 0.0000000001 0.0780000000 0.0000000001 0.0000000001 0.0190000000 0.0280000000 0.0810000000 0.0000000001 0.0000000001 0.0000000001 0.3860000000 0.0000000001
0.1300000000 0.2420000000 0.0630000000 0.0000000001 0.0150000000 0.0040000000 0.0120000000 0.3680000000 0.0000000001 0.0560000000 0.0050000000 0.0000000001 0.0070000000 0.0000000001 0.0080000000 0.0000000001 0.8830000000 0.0300000000 0.0000000001 0.0000000001 0.0000000001 0.0200000000 0.0000000001 0.0030000000 0.0000000001
0.2430000000 0.0160000000 0.3460000000 0.0000000001 0.0600000000 0.0000000001 0.0000000001 0.8370000000 0.0000000001 0.0000000001 0.0000000001 0.0290000000 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.3150000000 0.1150000000 0.0000000001 0.0000000001 0.0590000000 0.0000000001 0.0000000001 0.0000000001
0.2240000000 0.3650000000 0.1080000000 0.0040000000 0.1610000000 0.0570000000 0.1120000000 0.7850000000 0.0680000000 0.0110000000 0.0350000000 0.0050000000 0.0140000000 0.3160000000 0.0270000000 0.0050000000 0.0030000000 0.1900000000 0.0540000000 0.0030000000 0.0090000000 0.0400000000 0.0000000001 0.0130000000 0.0050000000
0.0650000000 0.1160000000 0.0560000000 0.0000000001 0.0150000000 0.0040000000 0.0310000000 0.9790000000 0.0000000001 0.0050000000 0.0000000001 0.0210000000 0.0260000000 0.0000000001 0.0000000001 0.0000000001 0.0060000000 0.1080000000 0.0820000000 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001
0.1230000000 0.9190000000 0.1730000000 0.0060000000 0.0560000000 0.0170000000 0.0390000000 0.2600000000 0.0020000000 0.0110000000 0.0070000000 0.1730000000 0.0100000000 0.0140000000 0.0000000001 0.0000000001 0.0000000001 0.0820000000 0.0090000000 0.0000000001 0.0220000000 0.0200000000 0.0050000000 0.0000000001 0.0000000001
0.2210000000 0.2010000000 0.0000000001 0.0010000000 0.1140000000 0.0520000000 0.1660000000 0.0240000000 0.0660000000 0.0230000000 0.9180000000 0.0480000000 0.0280000000 0.0560000000 0.0520000000 0.0150000000 0.0480000000 0.0320000000 0.0190000000 0.0720000000 0.0000000001 0.0050000000 0.0190000000 0.0240000000 0.0000000001
0.0300000000 0.0270000000 0.0000000001 0.0560000000 0.0320000000 0.0230000000 0.0170000000 0.0010000000 0.0030000000 0.0320000000 0.9960000000 0.0010000000 0.0040000000 0.0040000000 0.0090000000 0.0010000000 0.0030000000 0.0020000000 0.0010000000 0.0110000000 0.0000000001 0.0000000001 0.0020000000 0.0060000000 0.0000000001
0.3840000000 0.1210000000 0.0000000001 0.0160000000 0.1950000000 0.1900000000 0.2890000000 0.0120000000 0.0320000000 0.7780000000 0.2010000000 0.0270000000 0.0930000000 0.0380000000 0.0880000000 0.0160000000 0.0260000000 0.0460000000 0.0830000000 0.0570000000 0.0010000000 0.0190000000 0.0030000000 0.0340000000 0.0000000001
0.0950000000 0.0850000000 0.0000000001 0.0050000000 0.0590000000 0.2050000000 0.2460000000 0.0160000000 0.0600000000 0.4890000000 0.7910000000 0.0050000000 0.0390000000 0.0310000000 0.0610000000 0.0090000000 0.0390000000 0.0200000000 0.0040000000 0.0090000000 0.0000000001 0.0010000000 0.0080000000 0.0110000000 0.0000000001
0.1630000000 0.1090000000 0.0000000001 0.0040000000 0.1490000000 0.1650000000 0.1820000000 0.0030000000 0.0180000000 0.5210000000 0.0890000000 0.0210000000 0.0290000000 0.0220000000 0.1730000000 0.0020000000 0.0150000000 0.0540000000 0.0370000000 0.7500000000 0.0000000001 0.0040000000 0.0050000000 0.0230000000 0.0000000001
