1.0000 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 1.0000 0.9040 0.9040 0.9040 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 0.9040 1.0000 0.9040 0.9040 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 0.9040 0.9040 1.0000 0.9040 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 0.9040 0.9040 0.9040 1.0000 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 0.3335 0.3335 0.3335 0.3335 1.0000 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 1.0000 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 1.0000 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 1.0000 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 1.0000 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335 0.3335
