1.0000 0.0924 0.0924 0.0924 0.0924 0.1030 0.0688 0.1144 0.0833 0.2393 0.0966 0.1279 0.0824 0.0824 0.0824 0.0824 0.2201 0.2201 0.2201 0.1063 0.1063 0.1063 0.1063 0.1063 0.1063 0.1063 0.1063 0.1063 0.1063 0.1063 0.1063 0.1063 0.3866 0.3866 0.3866 0.3866 0.3866 0.3866 0.3866 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.2703 0.0930 0.0930 0.0930 0.0930 0.0930 0.0930 0.0930
0.0924 1.0000 0.9040 0.9040 0.9040 0.1024 0.1215 0.1726 0.1848 0.1714 0.1247 0.1485 0.1660 0.1660 0.1660 0.1660 0.3262 0.3262 0.3262 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1518 0.1518 0.1518 0.1518 0.1518 0.1518 0.1518 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.1582 0.1582 0.1582 0.1582 0.1582 0.1582 0.1582
0.0924 0.9040 1.0000 0.9040 0.9040 0.1024 0.1215 0.1726 0.1848 0.1714 0.1247 0.1485 0.1660 0.1660 0.1660 0.1660 0.3262 0.3262 0.3262 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1518 0.1518 0.1518 0.1518 0.1518 0.1518 0.1518 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.1582 0.1582 0.1582 0.1582 0.1582 0.1582 0.1582
0.0924 0.9040 0.9040 1.0000 0.9040 0.1024 0.1215 0.1726 0.1848 0.1714 0.1247 0.1485 0.1660 0.1660 0.1660 0.1660 0.3262 0.3262 0.3262 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1518 0.1518 0.1518 0.1518 0.1518 0.1518 0.1518 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.1582 0.1582 0.1582 0.1582 0.1582 0.1582 0.1582
0.0924 0.9040 0.9040 0.9040 1.0000 0.1024 0.1215 0.1726 0.1848 0.1714 0.1247 0.1485 0.1660 0.1660 0.1660 0.1660 0.3262 0.3262 0.3262 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1561 0.1518 0.1518 0.1518 0.1518 0.1518 0.1518 0.1518 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.2452 0.1582 0.1582 0.1582 0.1582 0.1582 0.1582 0.1582
0.1030 0.1024 0.1024 0.1024 0.1024 1.0000 0.1204 0.1076 0.1129 0.2609 0.1605 0.2889 0.2056 0.2056 0.2056 0.2056 0.2527 0.2527 0.2527 0.2380 0.2380 0.2380 0.2380 0.2380 0.2380 0.2380 0.2380 0.2380 0.2380 0.2380 0.2380 0.2380 0.1538 0.1538 0.1538 0.1538 0.1538 0.1538 0.1538 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3069 0.3460 0.3460 0.3460 0.3460 0.3460 0.3460 0.3460
0.0688 0.1215 0.1215 0.1215 0.1215 0.1204 1.0000 0.3873 0.5069 0.2437 0.1399 0.4077 0.2150 0.2150 0.2150 0.2150 0.2655 0.2655 0.2655 0.3221 0.3221 0.3221 0.3221 0.3221 0.3221 0.3221 0.3221 0.3221 0.3221 0.3221 0.3221 0.3221 0.2342 0.2342 0.2342 0.2342 0.2342 0.2342 0.2342 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.3304 0.1655 0.1655 0.1655 0.1655 0.1655 0.1655 0.1655
0.1144 0.1726 0.1726 0.1726 0.1726 0.1076 0.3873 1.0000 0.2385 0.2410 0.1827 0.2080 0.1796 0.1796 0.1796 0.1796 0.2691 0.2691 0.2691 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.3073 0.3073 0.3073 0.3073 0.3073 0.3073 0.3073 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.3573 0.1971 0.1971 0.1971 0.1971 0.1971 0.1971 0.1971
0.0833 0.1848 0.1848 0.1848 0.1848 0.1129 0.5069 0.2385 1.0000 0.4637 0.1608 0.3116 0.1661 0.1661 0.1661 0.1661 0.3056 0.3056 0.3056 0.3157 0.3157 0.3157 0.3157 0.3157 0.3157 0.3157 0.3157 0.3157 0.3157 0.3157 0.3157 0.3157 0.2304 0.2304 0.2304 0.2304 0.2304 0.2304 0.2304 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.4156 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950 0.2950
0.2393 0.1714 0.1714 0.1714 0.1714 0.2609 0.2437 0.2410 0.4637 1.0000 0.2686 0.3218 0.2572 0.2572 0.2572 0.2572 0.3912 0.3912 0.3912 0.3740 0.3740 0.3740 0.3740 0.3740 0.3740 0.3740 0.3740 0.3740 0.3740 0.3740 0.3740 0.3740 0.3162 0.3162 0.3162 0.3162 0.3162 0.3162 0.3162 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.4915 0.2581 0.2581 0.2581 0.2581 0.2581 0.2581 0.2581
